timestamp,ctr,ax_g,ay_g,az_g
2026-02-17T20:15:43.373,-31548,0.003,0.000,1.020
2026-02-17T20:15:43.373,-31547,0.003,0.000,1.020
2026-02-17T20:15:43.373,-31546,0.003,0.002,1.020
2026-02-17T20:15:43.375,-31544,0.004,0.001,1.021
2026-02-17T20:15:43.422,-31543,0.004,0.000,1.017
2026-02-17T20:15:43.422,-31542,0.006,0.000,1.020
2026-02-17T20:15:43.422,-31541,0.005,-0.002,1.019
2026-02-17T20:15:43.471,-31539,0.000,0.001,1.019
2026-02-17T20:15:43.471,-31538,0.004,-0.001,1.020
2026-02-17T20:15:43.471,-31537,0.002,0.000,1.020
2026-02-17T20:15:43.519,-31535,0.005,0.000,1.018
2026-02-17T20:15:43.519,-31534,0.004,0.000,1.018
2026-02-17T20:15:43.519,-31533,0.003,0.000,1.020
2026-02-17T20:15:43.568,-31531,0.003,0.002,1.020
2026-02-17T20:15:43.569,-31530,0.004,0.002,1.018
2026-02-17T20:15:43.570,-31529,0.002,0.000,1.018
2026-02-17T20:15:43.617,-31527,0.002,0.000,1.020
2026-02-17T20:15:43.617,-31526,0.004,-0.003,1.018
2026-02-17T20:15:43.617,-31525,0.007,0.000,1.019
2026-02-17T20:15:43.666,-31523,0.006,0.002,1.021
2026-02-17T20:15:43.666,-31522,0.003,0.000,1.018
2026-02-17T20:15:43.667,-31521,0.005,0.002,1.018
2026-02-17T20:15:43.714,-31519,0.004,0.000,1.018
2026-02-17T20:15:43.714,-31518,0.005,0.000,1.018
2026-02-17T20:15:43.716,-31517,0.005,0.000,1.016
2026-02-17T20:15:43.763,-31515,0.006,0.000,1.020
2026-02-17T20:15:43.763,-31514,0.006,0.000,1.018
2026-02-17T20:15:43.763,-31513,0.002,0.001,1.018
2026-02-17T20:15:43.765,-31511,0.005,0.001,1.021
2026-02-17T20:15:43.812,-31510,0.007,0.000,1.019
2026-02-17T20:15:43.812,-31509,0.008,0.001,1.018
2026-02-17T20:15:43.812,-31508,0.002,0.000,1.019
2026-02-17T20:15:43.861,-31506,0.003,0.000,1.019
2026-02-17T20:15:43.861,-31505,0.001,0.000,1.019
2026-02-17T20:15:43.861,-31504,0.004,0.000,1.019
2026-02-17T20:15:43.909,-31502,0.005,0.000,1.018
2026-02-17T20:15:43.909,-31501,0.003,0.000,1.020
2026-02-17T20:15:43.911,-31500,0.005,0.000,1.017
2026-02-17T20:15:43.958,-31498,0.006,0.000,1.021
2026-02-17T20:15:43.958,-31497,0.005,0.001,1.020
2026-02-17T20:15:43.958,-31496,0.003,0.003,1.017
2026-02-17T20:15:44.007,-31494,0.004,0.002,1.018
2026-02-17T20:15:44.007,-31493,0.005,0.000,1.021
2026-02-17T20:15:44.007,-31492,0.005,0.001,1.018
2026-02-17T20:15:44.056,-31490,0.003,0.002,1.018
2026-02-17T20:15:44.056,-31489,0.007,0.000,1.019
2026-02-17T20:15:44.056,-31488,0.004,-0.001,1.017
2026-02-17T20:15:44.104,-31486,0.003,0.000,1.019
2026-02-17T20:15:44.104,-31485,0.004,0.000,1.018
2026-02-17T20:15:44.106,-31484,0.004,0.001,1.018
2026-02-17T20:15:44.153,-31482,0.002,0.000,1.020
2026-02-17T20:15:44.153,-31481,0.004,0.001,1.020
2026-02-17T20:15:44.153,-31480,0.005,0.002,1.017
2026-02-17T20:15:44.155,-31478,0.003,0.001,1.018
2026-02-17T20:15:44.202,-31477,0.004,0.002,1.020
2026-02-17T20:15:44.202,-31476,0.004,0.001,1.017
2026-02-17T20:15:44.202,-31475,0.006,0.000,1.017
2026-02-17T20:15:44.251,-31473,0.004,0.000,1.017
2026-02-17T20:15:44.251,-31472,0.003,0.002,1.019
2026-02-17T20:15:44.251,-31471,0.003,0.000,1.020
2026-02-17T20:15:44.299,-31469,0.003,-0.003,1.017
2026-02-17T20:15:44.299,-31468,0.007,0.000,1.020
2026-02-17T20:15:44.301,-31467,0.005,0.003,1.016
2026-02-17T20:15:44.348,-31465,0.005,0.000,1.016
2026-02-17T20:15:44.348,-31464,0.004,0.000,1.018
2026-02-17T20:15:44.348,-31463,0.002,-0.001,1.019
2026-02-17T20:15:44.397,-31461,0.002,-0.001,1.020
2026-02-17T20:15:44.397,-31460,0.004,0.000,1.018
2026-02-17T20:15:44.397,-31459,0.005,0.000,1.019
2026-02-17T20:15:44.446,-31457,0.004,0.000,1.017
2026-02-17T20:15:44.446,-31456,0.006,0.003,1.018
2026-02-17T20:15:44.446,-31455,0.005,0.004,1.020
2026-02-17T20:15:44.494,-31453,0.002,0.000,1.019
2026-02-17T20:15:44.494,-31452,0.003,0.000,1.016
2026-02-17T20:15:44.497,-31451,0.003,0.000,1.019
2026-02-17T20:15:44.497,-31449,0.003,-0.001,1.018
2026-02-17T20:15:44.543,-31448,0.006,-0.001,1.017
2026-02-17T20:15:44.543,-31447,0.004,0.000,1.018
2026-02-17T20:15:44.543,-31446,0.004,0.001,1.017
2026-02-17T20:15:44.593,-31444,0.005,0.004,1.020
2026-02-17T20:15:44.594,-31443,0.003,0.003,1.019
2026-02-17T20:15:44.594,-31442,0.004,0.001,1.020
2026-02-17T20:15:44.641,-31440,0.006,0.000,1.018
2026-02-17T20:15:44.641,-31439,0.002,-0.003,1.018
2026-02-17T20:15:44.641,-31438,0.002,0.000,1.017
2026-02-17T20:15:44.689,-31436,0.004,0.001,1.019
2026-02-17T20:15:44.689,-31435,0.006,0.000,1.018
2026-02-17T20:15:44.689,-31434,0.008,0.000,1.017
2026-02-17T20:15:44.738,-31432,0.007,0.000,1.016
2026-02-17T20:15:44.738,-31431,0.006,0.002,1.020
2026-02-17T20:15:44.738,-31430,0.003,0.000,1.021
2026-02-17T20:15:44.787,-31428,0.001,0.001,1.018
2026-02-17T20:15:44.787,-31427,0.003,0.000,1.019
2026-02-17T20:15:44.787,-31426,0.005,0.001,1.018
2026-02-17T20:15:44.789,-31424,0.004,-0.001,1.019
2026-02-17T20:15:44.836,-31423,0.004,0.000,1.020
2026-02-17T20:15:44.836,-31422,0.003,0.002,1.017
2026-02-17T20:15:44.836,-31421,0.006,0.000,1.019
2026-02-17T20:15:44.884,-31419,0.007,0.001,1.017
2026-02-17T20:15:44.884,-31418,0.006,0.001,1.022
2026-02-17T20:15:44.886,-31417,0.007,0.003,1.016
2026-02-17T20:15:44.933,-31415,0.006,0.000,1.022
2026-02-17T20:15:44.933,-31414,0.004,0.002,1.018
2026-02-17T20:15:44.933,-31413,0.002,0.002,1.018
2026-02-17T20:15:44.982,-31411,0.001,0.001,1.019
2026-02-17T20:15:44.982,-31410,0.005,0.000,1.020
2026-02-17T20:15:44.982,-31409,0.005,0.000,1.017
2026-02-17T20:15:45.031,-31407,0.005,0.000,1.018
2026-02-17T20:15:45.031,-31406,0.006,0.000,1.018
2026-02-17T20:15:45.031,-31405,0.002,0.001,1.018
2026-02-17T20:15:45.079,-31403,0.002,0.001,1.018
2026-02-17T20:15:45.079,-31402,0.004,0.000,1.018
2026-02-17T20:15:45.079,-31401,0.004,0.000,1.020
2026-02-17T20:15:45.081,-31399,0.005,0.000,1.017
2026-02-17T20:15:45.128,-31398,0.004,0.000,1.018
2026-02-17T20:15:45.128,-31397,0.004,0.002,1.018
2026-02-17T20:15:45.128,-31396,0.005,0.000,1.018
2026-02-17T20:15:45.177,-31394,0.003,0.000,1.017
2026-02-17T20:15:45.177,-31393,0.004,0.000,1.021
2026-02-17T20:15:45.177,-31392,0.005,0.000,1.019
2026-02-17T20:15:45.226,-31390,0.003,0.000,1.022
2026-02-17T20:15:45.226,-31389,0.005,0.001,1.016
2026-02-17T20:15:45.226,-31388,0.005,0.001,1.020
2026-02-17T20:15:45.274,-31386,0.006,0.000,1.018
2026-02-17T20:15:45.274,-31385,0.006,0.000,1.019
2026-02-17T20:15:45.276,-31384,0.005,0.000,1.017
2026-02-17T20:15:45.323,-31382,0.003,0.000,1.017
2026-02-17T20:15:45.323,-31381,0.003,0.000,1.019
2026-02-17T20:15:45.323,-31380,0.005,0.000,1.021
2026-02-17T20:15:45.372,-31378,0.008,0.000,1.016
2026-02-17T20:15:45.372,-31377,0.002,-0.001,1.019
2026-02-17T20:15:45.372,-31376,0.006,-0.001,1.020
2026-02-17T20:15:45.421,-31374,0.002,0.000,1.019
2026-02-17T20:15:45.421,-31373,0.003,0.000,1.018
2026-02-17T20:15:45.421,-31372,0.004,-0.002,1.018
2026-02-17T20:15:45.469,-31370,0.004,0.000,1.016
2026-02-17T20:15:45.469,-31369,0.006,0.000,1.018
2026-02-17T20:15:45.471,-31368,0.006,0.002,1.018
2026-02-17T20:15:45.518,-31365,0.002,0.001,1.018
2026-02-17T20:15:45.518,-31364,0.004,0.001,1.017
2026-02-17T20:15:45.518,-31363,0.004,0.000,1.018
2026-02-17T20:15:45.567,-31361,0.006,0.000,1.018
2026-02-17T20:15:45.567,-31360,0.004,-0.002,1.018
2026-02-17T20:15:45.567,-31359,0.001,0.000,1.019
2026-02-17T20:15:45.616,-31357,0.002,-0.003,1.019
2026-02-17T20:15:45.616,-31356,0.003,0.001,1.019
2026-02-17T20:15:45.616,-31355,0.002,0.000,1.016
2026-02-17T20:15:45.664,-31353,0.005,0.001,1.017
2026-02-17T20:15:45.664,-31352,0.006,0.004,1.020
2026-02-17T20:15:45.666,-31351,0.005,0.003,1.015
2026-02-17T20:15:45.713,-31349,0.003,0.000,1.020
2026-02-17T20:15:45.713,-31348,0.004,0.000,1.019
2026-02-17T20:15:45.713,-31347,0.005,-0.001,1.017
2026-02-17T20:15:45.762,-31345,0.002,0.000,1.021
2026-02-17T20:15:45.762,-31344,0.002,0.000,1.020
2026-02-17T20:15:45.762,-31343,0.003,0.000,1.016
2026-02-17T20:15:45.811,-31341,0.007,0.000,1.018
2026-02-17T20:15:45.811,-31340,0.006,0.001,1.018
2026-02-17T20:15:45.811,-31339,0.007,0.001,1.020
2026-02-17T20:15:45.859,-31337,0.003,0.003,1.018
2026-02-17T20:15:45.859,-31336,0.004,0.002,1.019
2026-02-17T20:15:45.859,-31335,0.004,0.000,1.017
2026-02-17T20:15:45.908,-31333,0.003,-0.003,1.018
2026-02-17T20:15:45.908,-31332,0.004,0.000,1.016
2026-02-17T20:15:45.908,-31331,0.007,0.000,1.021
2026-02-17T20:15:45.957,-31328,0.007,0.000,1.021
2026-02-17T20:15:45.957,-31327,0.003,0.000,1.015
2026-02-17T20:15:45.957,-31326,0.004,0.003,1.018
2026-02-17T20:15:46.006,-31324,0.004,0.000,1.017
2026-02-17T20:15:46.006,-31323,0.006,0.000,1.017
2026-02-17T20:15:46.006,-31322,0.004,0.000,1.019
2026-02-17T20:15:46.054,-31320,0.007,0.000,1.018
2026-02-17T20:15:46.054,-31319,0.003,-0.001,1.018
2026-02-17T20:15:46.103,-31318,0.006,0.000,1.020
2026-02-17T20:15:46.103,-31316,0.003,0.000,1.021
2026-02-17T20:15:46.103,-31315,0.003,0.002,1.018
2026-02-17T20:15:46.105,-31314,0.004,0.002,1.019
2026-02-17T20:15:46.152,-31312,0.004,0.002,1.017
2026-02-17T20:15:46.152,-31311,0.005,0.000,1.016
2026-02-17T20:15:46.152,-31310,0.004,0.000,1.022
2026-02-17T20:15:46.201,-31308,0.005,-0.002,1.016
2026-02-17T20:15:46.201,-31307,0.003,-0.002,1.022
2026-02-17T20:15:46.201,-31306,0.005,0.001,1.017
2026-02-17T20:15:46.249,-31304,0.005,0.001,1.022
2026-02-17T20:15:46.249,-31303,0.003,0.001,1.018
2026-02-17T20:15:46.249,-31302,0.004,0.003,1.018
2026-02-17T20:15:46.251,-31300,0.005,0.001,1.017
2026-02-17T20:15:46.298,-31299,0.004,0.000,1.020
2026-02-17T20:15:46.298,-31298,0.005,0.002,1.017
2026-02-17T20:15:46.298,-31297,0.003,0.000,1.017
2026-02-17T20:15:46.347,-31295,0.004,0.000,1.019
2026-02-17T20:15:46.347,-31294,0.004,0.001,1.019
2026-02-17T20:15:46.347,-31293,0.006,0.001,1.020
2026-02-17T20:15:46.396,-31291,0.006,0.000,1.018
2026-02-17T20:15:46.396,-31290,0.005,0.001,1.021
2026-02-17T20:15:46.396,-31289,0.004,0.001,1.018
2026-02-17T20:15:46.444,-31287,0.005,0.000,1.020
2026-02-17T20:15:46.444,-31286,0.004,0.000,1.018
2026-02-17T20:15:46.444,-31285,0.003,0.000,1.020
2026-02-17T20:15:46.493,-31283,0.004,0.002,1.017
2026-02-17T20:15:46.493,-31282,0.005,0.001,1.019
2026-02-17T20:15:46.493,-31281,0.002,-0.001,1.022
2026-02-17T20:15:46.542,-31279,0.004,0.001,1.021
2026-02-17T20:15:46.542,-31278,0.005,0.000,1.019
2026-02-17T20:15:46.542,-31277,0.005,0.000,1.020
2026-02-17T20:15:46.591,-31275,0.005,0.000,1.018
2026-02-17T20:15:46.591,-31274,0.004,0.000,1.019
2026-02-17T20:15:46.591,-31273,0.003,0.000,1.019
2026-02-17T20:15:46.639,-31271,0.004,0.001,1.017
2026-02-17T20:15:46.639,-31270,0.004,0.000,1.018
2026-02-17T20:15:46.641,-31269,0.005,0.002,1.018
2026-02-17T20:15:46.688,-31267,0.003,0.001,1.020
2026-02-17T20:15:46.688,-31266,0.003,0.000,1.016
2026-02-17T20:15:46.688,-31265,0.003,0.001,1.018
2026-02-17T20:15:46.737,-31263,0.005,0.003,1.017
2026-02-17T20:15:46.737,-31262,0.005,0.000,1.020
2026-02-17T20:15:46.737,-31261,0.006,0.000,1.016
2026-02-17T20:15:46.786,-31259,0.004,0.000,1.016
2026-02-17T20:15:46.786,-31258,0.003,0.000,1.017
2026-02-17T20:15:46.786,-31257,0.006,0.002,1.020
2026-02-17T20:15:46.834,-31255,0.002,0.000,1.018
2026-02-17T20:15:46.883,-31254,0.006,0.000,1.016
2026-02-17T20:15:46.883,-31253,0.004,0.001,1.020
2026-02-17T20:15:46.883,-31251,0.004,0.000,1.018
2026-02-17T20:15:46.885,-31250,0.002,0.001,1.020
2026-02-17T20:15:46.932,-31246,0.001,0.000,1.019
2026-02-17T20:15:46.932,-31245,0.003,0.000,1.018
2026-02-17T20:15:46.932,-31244,0.006,0.000,1.020
2026-02-17T20:15:46.981,-31242,0.002,-0.001,1.019
2026-02-17T20:15:46.981,-31241,0.003,0.000,1.022
2026-02-17T20:15:46.981,-31240,0.004,0.000,1.017
2026-02-17T20:15:47.029,-31238,0.003,0.000,1.020
2026-02-17T20:15:47.029,-31237,0.003,0.000,1.018
2026-02-17T20:15:47.031,-31236,0.003,-0.001,1.018
2026-02-17T20:15:47.078,-31234,0.005,0.000,1.016
2026-02-17T20:15:47.078,-31233,0.007,0.001,1.018
2026-02-17T20:15:47.078,-31232,0.003,0.003,1.021
2026-02-17T20:15:47.127,-31230,0.004,0.004,1.018
2026-02-17T20:15:47.127,-31229,0.003,0.001,1.016
2026-02-17T20:15:47.127,-31228,0.003,0.002,1.018
2026-02-17T20:15:47.129,-31226,0.004,0.000,1.022
2026-02-17T20:15:47.176,-31225,0.005,0.000,1.019
2026-02-17T20:15:47.176,-31224,0.003,0.000,1.024
2026-02-17T20:15:47.176,-31223,0.004,0.000,1.016
2026-02-17T20:15:47.224,-31221,0.003,0.000,1.022
2026-02-17T20:15:47.224,-31220,0.002,0.000,1.016
2026-02-17T20:15:47.224,-31219,0.003,0.000,1.022
2026-02-17T20:15:47.273,-31217,0.005,-0.003,1.019
2026-02-17T20:15:47.273,-31216,0.005,-0.002,1.017
2026-02-17T20:15:47.273,-31215,0.001,0.003,1.019
2026-02-17T20:15:47.322,-31213,0.003,0.001,1.021
2026-02-17T20:15:47.322,-31212,0.004,0.001,1.021
2026-02-17T20:15:47.322,-31211,0.002,0.000,1.019
2026-02-17T20:15:47.371,-31209,0.004,-0.001,1.018
2026-02-17T20:15:47.371,-31208,0.005,0.000,1.017
2026-02-17T20:15:47.371,-31207,0.006,0.000,1.018
2026-02-17T20:15:47.419,-31205,0.006,0.001,1.018
2026-02-17T20:15:47.419,-31204,0.004,0.004,1.019
2026-02-17T20:15:47.421,-31203,0.004,0.003,1.018
2026-02-17T20:15:47.468,-31201,0.001,0.000,1.022
2026-02-17T20:15:47.468,-31200,0.002,-0.001,1.016
2026-02-17T20:15:47.468,-31199,0.004,-0.002,1.017
2026-02-17T20:15:47.470,-31197,0.004,0.001,1.019
2026-02-17T20:15:47.517,-31196,0.007,0.000,1.017
2026-02-17T20:15:47.517,-31195,0.004,0.000,1.024
2026-02-17T20:15:47.517,-31194,0.003,0.001,1.019
2026-02-17T20:15:47.566,-31192,0.004,0.001,1.019
2026-02-17T20:15:47.566,-31191,0.004,0.004,1.017
2026-02-17T20:15:47.566,-31190,0.006,0.001,1.017
2026-02-17T20:15:47.614,-31188,0.003,-0.001,1.019
2026-02-17T20:15:47.614,-31187,0.003,-0.001,1.018
2026-02-17T20:15:47.616,-31186,0.003,0.000,1.018
2026-02-17T20:15:47.664,-31184,0.005,0.000,1.022
2026-02-17T20:15:47.664,-31183,0.003,0.000,1.017
2026-02-17T20:15:47.664,-31182,0.000,-0.001,1.018
2026-02-17T20:15:47.713,-31180,0.003,0.001,1.019
2026-02-17T20:15:47.713,-31179,0.003,0.002,1.019
2026-02-17T20:15:47.714,-31178,0.004,0.000,1.018
2026-02-17T20:15:47.761,-31176,0.006,0.000,1.018
2026-02-17T20:15:47.762,-31175,0.008,0.000,1.018
2026-02-17T20:15:47.762,-31174,0.002,0.002,1.020
2026-02-17T20:15:47.762,-31172,0.002,0.000,1.022
2026-02-17T20:15:47.809,-31171,0.005,0.000,1.017
2026-02-17T20:15:47.809,-31170,0.004,-0.001,1.019
2026-02-17T20:15:47.809,-31169,0.004,0.000,1.019
2026-02-17T20:15:47.858,-31167,0.005,0.000,1.016
2026-02-17T20:15:47.858,-31166,0.005,-0.001,1.023
2026-02-17T20:15:47.858,-31165,0.006,0.001,1.016
2026-02-17T20:15:47.907,-31163,0.006,0.001,1.020
2026-02-17T20:15:47.907,-31162,0.003,0.001,1.020
2026-02-17T20:15:47.907,-31161,0.007,0.000,1.019
2026-02-17T20:15:47.956,-31159,0.005,0.001,1.019
2026-02-17T20:15:47.956,-31158,0.003,0.001,1.020
2026-02-17T20:15:47.956,-31157,0.007,0.000,1.020
2026-02-17T20:15:48.004,-31155,0.001,0.000,1.020
2026-02-17T20:15:48.004,-31154,0.005,-0.001,1.019
2026-02-17T20:15:48.006,-31153,0.003,-0.001,1.019
2026-02-17T20:15:48.053,-31151,0.004,0.000,1.019
2026-02-17T20:15:48.053,-31150,0.003,0.000,1.017
2026-02-17T20:15:48.053,-31149,0.003,0.002,1.019
2026-02-17T20:15:48.103,-31147,0.005,0.002,1.020
2026-02-17T20:15:48.103,-31146,0.006,0.002,1.020
2026-02-17T20:15:48.103,-31145,0.004,0.000,1.020
2026-02-17T20:15:48.151,-31143,0.001,0.000,1.018
2026-02-17T20:15:48.151,-31142,0.004,-0.001,1.017
2026-02-17T20:15:48.151,-31141,0.004,0.000,1.016
2026-02-17T20:15:48.199,-31138,0.005,0.000,1.017
2026-02-17T20:15:48.199,-31137,0.003,0.000,1.019
2026-02-17T20:15:48.201,-31136,0.005,0.000,1.019
2026-02-17T20:15:48.248,-31134,0.003,0.002,1.020
2026-02-17T20:15:48.248,-31133,0.004,0.000,1.018
2026-02-17T20:15:48.248,-31132,0.004,0.002,1.018
2026-02-17T20:15:48.297,-31130,0.004,0.001,1.020
2026-02-17T20:15:48.297,-31129,0.006,0.000,1.018
2026-02-17T20:15:48.297,-31128,0.006,0.001,1.019
2026-02-17T20:15:48.346,-31126,0.004,0.001,1.018
2026-02-17T20:15:48.346,-31125,0.004,0.002,1.018
2026-02-17T20:15:48.346,-31124,0.005,0.001,1.018
2026-02-17T20:15:48.394,-31122,0.004,0.000,1.018
2026-02-17T20:15:48.394,-31121,0.002,0.001,1.020
2026-02-17T20:15:48.396,-31120,0.001,0.003,1.019
2026-02-17T20:15:48.443,-31118,0.006,0.001,1.019
2026-02-17T20:15:48.443,-31117,0.004,0.001,1.022
2026-02-17T20:15:48.443,-31116,0.004,-0.001,1.018
2026-02-17T20:15:48.492,-31113,0.005,0.000,1.020
2026-02-17T20:15:48.493,-31112,0.002,0.000,1.020
2026-02-17T20:15:48.493,-31111,0.005,0.000,1.019
2026-02-17T20:15:48.541,-31109,0.005,0.000,1.019
2026-02-17T20:15:48.541,-31108,0.003,0.000,1.018
2026-02-17T20:15:48.541,-31107,0.004,0.000,1.020
2026-02-17T20:15:48.589,-31105,0.003,0.000,1.022
2026-02-17T20:15:48.589,-31104,0.003,0.001,1.018
2026-02-17T20:15:48.591,-31103,0.002,-0.001,1.019
2026-02-17T20:15:48.640,-31101,0.004,0.000,1.020
2026-02-17T20:15:48.640,-31100,0.007,0.000,1.017
2026-02-17T20:15:48.640,-31099,0.006,-0.001,1.020
2026-02-17T20:15:48.687,-31097,0.002,0.002,1.020
2026-02-17T20:15:48.687,-31096,0.002,0.003,1.021
2026-02-17T20:15:48.687,-31095,0.005,-0.001,1.019
2026-02-17T20:15:48.736,-31093,0.004,0.006,1.019
2026-02-17T20:15:48.736,-31092,0.013,-0.007,1.015
2026-02-17T20:15:48.736,-31091,0.006,0.001,1.022
2026-02-17T20:15:48.784,-31089,0.004,-0.008,1.020
2026-02-17T20:15:48.784,-31088,-0.001,-0.005,1.017
2026-02-17T20:15:48.786,-31087,-0.008,-0.007,1.031
2026-02-17T20:15:48.833,-31085,0.002,0.001,1.025
2026-02-17T20:15:48.833,-31084,0.004,0.000,1.013
2026-02-17T20:15:48.833,-31083,0.009,0.002,1.012
2026-02-17T20:15:48.882,-31081,0.014,0.007,1.010
2026-02-17T20:15:48.882,-31080,0.007,0.006,1.024
2026-02-17T20:15:48.882,-31079,0.007,0.008,1.016
2026-02-17T20:15:48.932,-31077,0.000,0.001,1.028
2026-02-17T20:15:48.932,-31076,0.000,-0.003,1.014
2026-02-17T20:15:48.933,-31075,-0.001,-0.006,1.022
2026-02-17T20:15:48.979,-31073,-0.001,-0.007,1.021
2026-02-17T20:15:48.979,-31072,0.000,-0.006,1.016
2026-02-17T20:15:48.981,-31071,-0.001,-0.004,1.022
2026-02-17T20:15:49.028,-31069,0.005,0.001,1.016
2026-02-17T20:15:49.029,-31068,0.012,0.007,1.021
2026-02-17T20:15:49.031,-31067,0.012,0.008,1.016
2026-02-17T20:15:49.077,-31065,0.007,0.007,1.021
2026-02-17T20:15:49.078,-31064,0.007,0.004,1.016
2026-02-17T20:15:49.078,-31063,0.004,0.000,1.018
2026-02-17T20:15:49.126,-31061,0.008,-0.004,1.016
2026-02-17T20:15:49.126,-31060,0.010,-0.007,1.019
2026-02-17T20:15:49.126,-31059,0.006,-0.004,1.019
2026-02-17T20:15:49.175,-31057,0.183,0.175,0.975
2026-02-17T20:15:49.176,-31056,0.187,0.028,1.000
2026-02-17T20:15:49.176,-31055,0.070,0.068,1.069
2026-02-17T20:15:49.223,-31053,-0.122,0.018,1.038
2026-02-17T20:15:49.223,-31052,-0.005,-0.022,1.105
2026-02-17T20:15:49.223,-31051,0.035,-0.045,0.885
2026-02-17T20:15:49.272,-31049,-0.016,-0.076,1.044
2026-02-17T20:15:49.272,-31048,-0.082,-0.055,1.068
2026-02-17T20:15:49.272,-31047,-0.126,-0.006,1.001
2026-02-17T20:15:49.369,-31045,-0.179,0.219,1.096
2026-02-17T20:15:49.369,-31044,-0.093,0.091,0.633
2026-02-17T20:15:49.369,-31043,0.488,-0.389,1.010
2026-02-17T20:15:49.371,-31041,-0.003,-0.063,0.996
2026-02-17T20:15:49.418,-31038,0.071,-0.126,1.240
2026-02-17T20:15:49.418,-31037,0.038,0.067,1.151
2026-02-17T20:15:49.418,-31036,0.145,0.300,1.295
2026-02-17T20:15:49.467,-31034,-0.495,0.754,1.337
2026-02-17T20:15:49.467,-31033,-0.345,0.589,1.332
2026-02-17T20:15:49.467,-31032,-0.324,0.402,0.964
2026-02-17T20:15:49.516,-31030,-0.502,-0.133,1.221
2026-02-17T20:15:49.516,-31029,-0.449,-0.494,1.265
2026-02-17T20:15:49.516,-31028,-0.532,-0.585,1.589
2026-02-17T20:15:49.564,-31026,-0.601,-0.096,1.792
2026-02-17T20:15:49.565,-31025,-0.632,-0.090,1.759
2026-02-17T20:15:49.565,-31024,-0.645,-0.140,1.632
2026-02-17T20:15:49.613,-31022,-0.452,-0.096,1.342
2026-02-17T20:15:49.613,-31021,-0.277,-0.065,1.228
2026-02-17T20:15:49.614,-31020,-0.175,-0.064,1.105
2026-02-17T20:15:49.662,-31018,0.044,-0.032,0.868
2026-02-17T20:15:49.663,-31017,-0.043,-0.096,0.720
2026-02-17T20:15:49.663,-31016,-0.033,-0.100,0.786
2026-02-17T20:15:49.711,-31014,0.703,-0.056,0.833
2026-02-17T20:15:49.712,-31013,0.068,0.044,0.480
2026-02-17T20:15:49.712,-31012,-0.044,0.035,0.531
2026-02-17T20:15:49.712,-31010,0.447,-0.389,0.343
2026-02-17T20:15:49.761,-31009,0.527,-0.317,0.304
2026-02-17T20:15:49.761,-31008,0.827,-0.171,0.383
2026-02-17T20:15:49.761,-31007,0.540,-0.086,0.205
2026-02-17T20:15:49.808,-31005,0.382,-0.254,0.034
2026-02-17T20:15:49.809,-31004,0.564,-0.348,0.098
2026-02-17T20:15:49.810,-31003,0.671,-0.469,-0.078
2026-02-17T20:15:49.857,-31001,0.688,-0.573,-0.048
2026-02-17T20:15:49.857,-31000,0.743,-0.305,0.160
2026-02-17T20:15:49.857,-30999,0.816,-0.505,-0.162
2026-02-17T20:15:49.906,-30997,0.513,-0.636,-0.128
2026-02-17T20:15:49.906,-30996,0.519,-0.636,-0.042
2026-02-17T20:15:49.906,-30995,0.635,-0.606,-0.053
2026-02-17T20:15:49.954,-30993,0.697,-0.593,0.035
2026-02-17T20:15:49.954,-30992,0.578,-0.623,0.045
2026-02-17T20:15:49.954,-30991,0.730,-0.696,0.038
2026-02-17T20:15:50.003,-30989,0.497,-0.770,0.022
2026-02-17T20:15:50.003,-30988,0.364,-0.922,-0.010
2026-02-17T20:15:50.003,-30987,0.316,-1.028,-0.041
2026-02-17T20:15:50.052,-30985,0.118,-1.150,0.013
2026-02-17T20:15:50.052,-30984,0.066,-1.142,0.061
2026-02-17T20:15:50.052,-30983,0.027,-1.149,0.066
2026-02-17T20:15:50.101,-30980,-0.173,-1.190,0.019
2026-02-17T20:15:50.101,-30979,-0.195,-1.242,0.207
2026-02-17T20:15:50.101,-30978,-0.302,-1.329,-0.010
2026-02-17T20:15:50.149,-30976,-0.396,-1.323,-0.142
2026-02-17T20:15:50.149,-30975,-0.385,-1.305,-0.053
2026-02-17T20:15:50.149,-30974,-0.324,-1.251,-0.064
2026-02-17T20:15:50.198,-30972,0.061,-1.255,0.015
2026-02-17T20:15:50.198,-30971,0.203,-1.232,0.054
2026-02-17T20:15:50.198,-30970,0.175,-1.197,0.098
2026-02-17T20:15:50.247,-30968,-0.167,-1.103,0.218
2026-02-17T20:15:50.247,-30967,-0.195,-1.058,0.295
2026-02-17T20:15:50.247,-30966,-0.102,-0.964,0.372
2026-02-17T20:15:50.296,-30964,0.014,-0.764,0.257
2026-02-17T20:15:50.296,-30963,0.309,-0.577,0.685
2026-02-17T20:15:50.296,-30962,0.402,-0.510,0.554
2026-02-17T20:15:50.345,-30960,0.052,-0.508,0.547
2026-02-17T20:15:50.346,-30959,-0.142,-0.550,0.518
2026-02-17T20:15:50.346,-30958,-0.103,-0.402,0.797
2026-02-17T20:15:50.393,-30955,0.713,-0.149,1.150
2026-02-17T20:15:50.393,-30954,0.483,-0.184,1.190
2026-02-17T20:15:50.393,-30953,0.227,-0.305,1.161
2026-02-17T20:15:50.442,-30951,-0.194,-0.360,0.796
2026-02-17T20:15:50.443,-30950,-0.156,-0.432,0.939
